dcr_regiao,id_projeto,nom_projeto,cd_talhao,data_cto,dcr_operacao,flag_cto_executado,data_inicio_operacao,dcr_municipio,dcr_estado,vlr_area
BRACELL SP,0443,SANTA EMÍLIA II - GLEBA A,027-01,2025-03-17,BALDEIO FORWARDER,S,2025-03-13,Marília,SÃO PAULO,37.49
BRACELL SP,0443,SANTA EMÍLIA II - GLEBA A,024-01,2025-03-16,BALDEIO FORWARDER,S,2025-03-12,Marília,SÃO PAULO,37.49
BRACELL SP,0443,SANTA EMÍLIA II - GLEBA A,028-01,2025-03-16,BALDEIO FORWARDER,S,2025-03-13,Marília,SÃO PAULO,37.49
BRACELL MG,5019,SAN NELO,034-01,2025-05-22,BALDEIO FORWARDER,S,2025-05-19,Sacramento,MINAS GERAIS,18.76
BRACELL SP,0515,SÃO SEBASTIÃO DO BELMONT,009-01,,BALDEIO FORWARDER,N,,Presidente Alves,SÃO PAULO,10.96
BRACELL SP,0443,SANTA EMÍLIA II - GLEBA A,040-01,2025-03-01,BALDEIO FORWARDER,S,2025-02-27,Marília,SÃO PAULO,37.49
BRACELL SP,0515,SÃO SEBASTIÃO DO BELMONT,013-01,,BALDEIO FORWARDER,N,,Presidente Alves,SÃO PAULO,10.96
BRACELL SP,0443,SANTA EMÍLIA II - GLEBA A,039-01,2025-03-12,BALDEIO FORWARDER,S,2025-03-10,Marília,SÃO PAULO,37.49
BRACELL BA OESTE,8296,JUREMA,008-01,2025-03-11,BALDEIO FORWARDER,S,2025-03-06,Araças,BAHIA,93.82
BRACELL BA OESTE,8209,MONTE VERDE,032-01,2025-04-02,BALDEIO FORWARDER,S,2025-03-29,Alagoinhas,BAHIA,4.04
BRACELL SP,0654,LUDLET,003-01,,BALDEIO FORWARDER,N,,Gália,SÃO PAULO,0.4
BRACELL BA OESTE,8209,MONTE VERDE,029-02,2025-04-02,BALDEIO FORWARDER,S,2025-03-29,Alagoinhas,BAHIA,4.04
BRACELL SP,0471,SÃO JOSÉ V - QUINTANA,005-01,,BALDEIO FORWARDER,N,,Quintana,SÃO PAULO,17.67
BRACELL SP,0274,BOA VISTA IV,007-01,2025-03-11,BALDEIO FORWARDER,S,2025-03-10,Avaí,SÃO PAULO,12.4
BRACELL MG,5019,SAN NELO,036-01,2025-05-19,BALDEIO FORWARDER,S,2025-04-26,Sacramento,MINAS GERAIS,18.76
BRACELL SP,0471,SÃO JOSÉ V - QUINTANA,004-01,,BALDEIO FORWARDER,N,,Quintana,SÃO PAULO,17.67
BRACELL SP,0443,SANTA EMÍLIA II - GLEBA A,006-01,2025-04-24,BALDEIO FORWARDER,S,2025-03-08,Marília,SÃO PAULO,37.49
BRACELL BA OESTE,8027,CAJU,005-01,,BALDEIO FORWARDER,N,,Inhambupe,BAHIA,44.5
BRACELL MG,5019,SAN NELO,002-01,,BALDEIO FORWARDER,N,,Sacramento,MINAS GERAIS,18.76
BRACELL BA OESTE,8118,PIVOT,014-01,2025-06-10,BALDEIO FORWARDER,S,2025-06-05,Inhambupe,BAHIA,33.92
BRACELL SP,0135,RETIRO,002-02,,BALDEIO FORWARDER,N,,Entre Rios,BAHIA,1.22
BRACELL MG,5019,SAN NELO,035-01,2025-05-19,BALDEIO FORWARDER,S,2025-05-13,Sacramento,MINAS GERAIS,18.76
BRACELL SP,0351,SANTA MARIANA II,037-01,2025-03-12,BALDEIO FORWARDER,S,2025-03-12,Marília,SÃO PAULO,11.71
BRACELL SP,0600,SÍTIO DO LONTRA,001-01,,BALDEIO FORWARDER,N,,Guarantã,SÃO PAULO,5.01
BRACELL MG,5019,SAN NELO,009-01,,BALDEIO FORWARDER,N,2025-05-29,Sacramento,MINAS GERAIS,18.76
BRACELL MG,5014,NOVA ERA,004-01,2025-01-06,BALDEIO FORWARDER,S,2025-01-06,Buritizeiro,MINAS GERAIS,34.26
BRACELL SP,0443,SANTA EMÍLIA II - GLEBA A,007-01,2025-04-24,BALDEIO FORWARDER,S,2025-03-17,Marília,SÃO PAULO,37.49
BRACELL SP,0025,SANTA RITA II,020-01,2025-03-18,BALDEIO FORWARDER,S,2025-03-16,Agudos,SÃO PAULO,43.08
BRACELL SP,0552,BOCAINA DA BOA VISTA,005-01,2025-05-16,BALDEIO FORWARDER,S,2025-05-12,Ribeirão Bonito,SÃO PAULO,1.46
BRACELL BA OESTE,8086,GIRASSOL,005-01,2025-03-27,BALDEIO FORWARDER,S,2025-03-25,Alagoinhas,BAHIA,1.52
BRACELL SP,0265,ITAMARATI,047-01,,BALDEIO FORWARDER,N,,Paulistânia,SÃO PAULO,33.04
BRACELL BA OESTE,8110,ORION,007-01,2025-04-15,BALDEIO FORWARDER,S,2025-04-14,Araças,BAHIA,37.66
BRACELL SP,2046,POÇO FUNDO - GLEBA A,001-01,2025-05-20,BALDEIO FORWARDER,S,2025-05-15,Brotas,SÃO PAULO,7.97
BRACELL BA OESTE,8045,FARJE,026-02,2025-04-05,BALDEIO FORWARDER,S,2025-04-03,Araças,BAHIA,24.0
BRACELL BA OESTE,8045,FARJE,024-01,2025-04-03,BALDEIO FORWARDER,S,2025-04-02,Araças,BAHIA,24.0
BRACELL MG,5010,NOVAES,007-01,2025-06-08,BALDEIO FORWARDER,S,2025-06-04,Uberlândia,MINAS GERAIS,13.29
BRACELL BA OESTE,8209,MONTE VERDE,016-01,2025-04-02,BALDEIO FORWARDER,S,2025-03-30,Alagoinhas,BAHIA,4.04
BRACELL SP,0274,BOA VISTA IV,006-01,2025-03-12,BALDEIO FORWARDER,S,2025-03-11,Avaí,SÃO PAULO,12.4
BRACELL SP,0654,LUDLET,002-01,,BALDEIO FORWARDER,N,2025-06-15,Gália,SÃO PAULO,0.4
BRACELL SP,0062,LONGEVITA,002-01,,BALDEIO FORWARDER,N,,Borebi,SÃO PAULO,0.2
BRACELL SP,0600,SÍTIO DO LONTRA,002-01,,BALDEIO FORWARDER,N,,Guarantã,SÃO PAULO,5.01
BRACELL MG,5010,NOVAES,012-01,2025-06-11,BALDEIO FORWARDER,S,2025-06-07,Uberlândia,MINAS GERAIS,13.29
BRACELL BA OESTE,8045,FARJE,008-01,2025-03-28,BALDEIO FORWARDER,S,2025-03-27,Araças,BAHIA,24.0
BRACELL BA OESTE,8045,FARJE,026-01,2025-04-05,BALDEIO FORWARDER,S,2025-04-02,Araças,BAHIA,24.0
BRACELL SP,2047,CÓRREGO DO CAMPO II - GLEBA B,014-01,2025-03-12,BALDEIO FORWARDER,S,2025-02-25,Mineiros do Tietê,SÃO PAULO,0.2
BRACELL SP,0632,SÃO MARCOS,039-01,2025-02-24,BALDEIO FORWARDER,S,2025-02-22,Analândia,SÃO PAULO,4.08
BRACELL SP,0632,SÃO MARCOS,014-01,2025-03-06,BALDEIO FORWARDER,S,2025-03-05,Analândia,SÃO PAULO,4.08
BRACELL BA OESTE,8114,PATI,027-01,2025-03-11,BALDEIO FORWARDER,S,2025-02-28,Araças,BAHIA,4.38
BRACELL MG,5019,SAN NELO,046-01,2025-06-06,BALDEIO FORWARDER,S,2025-06-02,Sacramento,MINAS GERAIS,18.76
BRACELL SP,2005,LAGEADINHO II - BOREBI,003-01,,BALDEIO FORWARDER,N,,Borebi,SÃO PAULO,2.99
BRACELL BA OESTE,8114,PATI,012-01,2025-03-11,BALDEIO FORWARDER,S,2025-03-05,Araças,BAHIA,4.38
BRACELL MG,5019,SAN NELO,006-01,,BALDEIO FORWARDER,N,,Sacramento,MINAS GERAIS,18.76
BRACELL BA OESTE,8182,SUBAÚMA MIRIM,064-01,2025-04-20,BALDEIO FORWARDER,S,2025-04-19,Aramari,BAHIA,29.11
BRACELL SP,0632,SÃO MARCOS,037-01,2025-02-24,BALDEIO FORWARDER,S,2025-02-22,Analândia,SÃO PAULO,4.08
BRACELL BA OESTE,8044,ENCANTADO,030-01,2025-03-20,BALDEIO FORWARDER,S,2025-03-18,Alagoinhas,BAHIA,1.24
BRACELL BA OESTE,8115,PATIOBA,018-01,2025-05-20,BALDEIO FORWARDER,S,2025-05-15,Alagoinhas,BAHIA,24.07
BRACELL SP,0632,SÃO MARCOS,042-01,2025-02-22,BALDEIO FORWARDER,S,2025-02-21,Analândia,SÃO PAULO,4.08
BRACELL BA OESTE,8114,PATI,036-01,2025-03-11,BALDEIO FORWARDER,S,2025-02-22,Araças,BAHIA,4.38
BRACELL SP,0632,SÃO MARCOS,044-01,2025-02-19,BALDEIO FORWARDER,S,2025-02-18,Analândia,SÃO PAULO,4.08
BRACELL SP,0632,SÃO MARCOS,016-01,2025-02-27,BALDEIO FORWARDER,S,2025-02-23,Analândia,SÃO PAULO,4.08
BRACELL MG,5019,SAN NELO,044-01,2025-05-25,BALDEIO FORWARDER,S,2025-05-19,Sacramento,MINAS GERAIS,18.76
BRACELL SP,0587,SÃO FRANCISCO VII,008-01,2025-04-20,BALDEIO FORWARDER,S,2025-04-14,Itatinga,SÃO PAULO,18.11
BRACELL BA OESTE,8114,PATI,006-01,2025-03-11,BALDEIO FORWARDER,S,2025-03-06,Araças,BAHIA,4.38
BRACELL SP,0057,CABREÚVA,037-01,,BALDEIO FORWARDER,N,2025-06-08,Agudos,SÃO PAULO,38.16
BRACELL SP,0644,SANTA FRANCISCA - GLEBA B,014-01,2025-06-06,BALDEIO FORWARDER,S,2025-06-02,Piratininga,SÃO PAULO,2.56
BRACELL BA OESTE,8326,PALMEIRA,009-01,2025-03-26,BALDEIO FORWARDER,S,2025-03-24,Alagoinhas,BAHIA,34.47
BRACELL BA OESTE,8045,FARJE,006-01,2025-03-29,BALDEIO FORWARDER,S,2025-03-29,Araças,BAHIA,24.0
BRACELL BA OESTE,8326,PALMEIRA,005-01,2025-03-25,BALDEIO FORWARDER,S,2025-03-23,Alagoinhas,BAHIA,34.47
BRACELL BA OESTE,8383,SERRA DO BODE,013-01,2025-05-13,BALDEIO FORWARDER,S,2025-05-10,Alagoinhas,BAHIA,0.09
BRACELL SP,0343,SOF,021-01,2025-03-09,BALDEIO FORWARDER,S,2025-03-08,Avaí,SÃO PAULO,19.13
BRACELL BA OESTE,8326,PALMEIRA,008-01,2025-03-26,BALDEIO FORWARDER,S,2025-03-24,Alagoinhas,BAHIA,34.47
BRACELL SP,0697,RETIRO II - BAURU,001-01,,BALDEIO FORWARDER,N,,Bauru,SÃO PAULO,0.24
BRACELL SP,0301,VAL DE PALMAS III,005-01,,BALDEIO FORWARDER,N,,Avaí,SÃO PAULO,13.62
BRACELL SP,0643,SANTA FRANCISCA - GLEBA A,007-01,2025-06-02,BALDEIO FORWARDER,S,2025-05-30,Piratininga,SÃO PAULO,48.24
BRACELL MG,5019,SAN NELO,001-01,,BALDEIO FORWARDER,N,,Sacramento,MINAS GERAIS,18.76
BRACELL MG,5019,SAN NELO,039-01,2025-06-02,BALDEIO FORWARDER,S,2025-06-01,Sacramento,MINAS GERAIS,18.76
BRACELL SP,0265,ITAMARATI,040-01,2024-10-21,BALDEIO FORWARDER,S,2024-10-17,Paulistânia,SÃO PAULO,33.04
BRACELL SP,0351,SANTA MARIANA II,003-01,2025-01-22,BALDEIO FORWARDER,S,2025-01-20,Marília,SÃO PAULO,11.71
BRACELL PR,1130,MASCHIETTO,017-01,,BALDEIO FORWARDER,N,,Sengés,PARANÁ,0.46
BRACELL SP,0185,REGINA,013-01,2025-06-08,BALDEIO FORWARDER,S,2025-06-06,Piratininga,SÃO PAULO,0.96
BRACELL MG,5019,SAN NELO,047-01,,BALDEIO FORWARDER,N,,Sacramento,MINAS GERAIS,18.76
BRACELL BA OESTE,8326,PALMEIRA,003-01,2025-03-26,BALDEIO FORWARDER,S,2025-03-21,Alagoinhas,BAHIA,34.47
BRACELL BA OESTE,8086,GIRASSOL,003-01,2025-03-28,BALDEIO FORWARDER,S,2025-03-27,Alagoinhas,BAHIA,1.52
BRACELL SP,0644,SANTA FRANCISCA - GLEBA B,015-01,2025-06-06,BALDEIO FORWARDER,S,2025-05-26,Piratininga,SÃO PAULO,2.56
BRACELL SP,0343,SOF,014-01,2025-03-07,BALDEIO FORWARDER,S,2025-03-06,Avaí,SÃO PAULO,19.13
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,015-01,2024-08-03,BALDEIO FORWARDER,S,2024-07-29,Pirajuí,SÃO PAULO,0.1
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,012-01,2024-08-03,BALDEIO FORWARDER,S,2024-08-01,Pirajuí,SÃO PAULO,0.1
BRACELL SP,0564,BARRA MANSA,004-01,2025-05-01,BALDEIO FORWARDER,S,2025-04-28,Bofete,SÃO PAULO,10.81
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,024-01,2024-08-03,BALDEIO FORWARDER,S,2024-07-31,Pirajuí,SÃO PAULO,0.1
BRACELL SP,0343,SOF,007-01,2025-03-11,BALDEIO FORWARDER,S,2025-03-10,Avaí,SÃO PAULO,19.13
BRACELL SP,0505,BORSOI,003-01,2025-06-01,BALDEIO FORWARDER,S,2025-05-28,São Miguel Arcanjo,SÃO PAULO,28.06
BRACELL SP,0343,SOF,011-01,2025-03-09,BALDEIO FORWARDER,S,2025-03-07,Avaí,SÃO PAULO,19.13
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,030-01,2024-08-01,BALDEIO FORWARDER,S,2024-07-28,Pirajuí,SÃO PAULO,0.1
BRACELL SP,0359,SÃO JOSÉ IV - GLEBA II,003-01,2025-03-04,BALDEIO FORWARDER,S,2025-03-02,Avaí,SÃO PAULO,10.61
BRACELL SP,0359,SÃO JOSÉ IV - GLEBA II,004-01,2025-03-04,BALDEIO FORWARDER,S,2025-03-01,Avaí,SÃO PAULO,10.61
BRACELL SP,0471,SÃO JOSÉ V - QUINTANA,002-01,,BALDEIO FORWARDER,N,2025-06-13,Quintana,SÃO PAULO,17.67
BRACELL SP,0359,SÃO JOSÉ IV - GLEBA II,001-01,2025-03-06,BALDEIO FORWARDER,S,2025-03-02,Avaí,SÃO PAULO,10.61
BRACELL BA LESTE,8318,MIRANGA,028-01,2025-01-29,BALDEIO FORWARDER,S,2025-01-20,Catu    ,BAHIA,93.24
BRACELL SP,0418,SANTA TEREZINHA III,007-01,,BALDEIO FORWARDER,N,,Piratininga,SÃO PAULO,12.47
BRACELL BA LESTE,8318,MIRANGA,030-01,2025-01-29,BALDEIO FORWARDER,S,2025-01-21,Catu    ,BAHIA,93.24
BRACELL SP,0434,SÃO FRANCISCO V - MARÍLIA,008-01,2025-04-19,BALDEIO FORWARDER,S,2025-04-16,Marília,SÃO PAULO,17.32
BRACELL SP,0359,SÃO JOSÉ IV - GLEBA II,002-01,2025-03-05,BALDEIO FORWARDER,S,2025-03-03,Avaí,SÃO PAULO,10.61
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,011-01,2024-08-08,BALDEIO FORWARDER,S,2024-08-01,Pirajuí,SÃO PAULO,0.1
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,014-01,2024-08-02,BALDEIO FORWARDER,S,2024-07-28,Pirajuí,SÃO PAULO,0.1
BRACELL SP,0343,SOF,020-01,2025-03-13,BALDEIO FORWARDER,S,2025-03-12,Avaí,SÃO PAULO,19.13
BRACELL SP,0564,BARRA MANSA,006-01,2025-05-03,BALDEIO FORWARDER,S,2025-05-01,Bofete,SÃO PAULO,10.81
BRACELL SP,0601,SÃO PEDRO III,003-01,,BALDEIO FORWARDER,N,,Avaí,SÃO PAULO,0.25
BRACELL BA LESTE,8318,MIRANGA,002-01,2025-01-29,BALDEIO FORWARDER,S,2025-01-20,Catu    ,BAHIA,93.24
BRACELL BA LESTE,8021,BREJADA,016-01,2025-02-26,BALDEIO FORWARDER,S,2025-02-24,Entre Rios,BAHIA,0.01
BRACELL BA LESTE,8205,JULIETA,007-01,2025-01-29,BALDEIO FORWARDER,S,2025-01-20,Araças,BAHIA,0.71
BRACELL BA LESTE,8205,JULIETA,005-01,2025-01-23,BALDEIO FORWARDER,S,2025-01-19,Araças,BAHIA,0.71
BRACELL BA LESTE,8205,JULIETA,008-01,2025-01-31,BALDEIO FORWARDER,S,2025-01-20,Araças,BAHIA,0.71
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,003-01,2024-08-04,BALDEIO FORWARDER,S,2024-08-02,Pirajuí,SÃO PAULO,0.1
BRACELL SP,0359,SÃO JOSÉ IV - GLEBA II,005-01,2025-03-06,BALDEIO FORWARDER,S,2025-02-27,Avaí,SÃO PAULO,10.61
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,006-01,2024-08-05,BALDEIO FORWARDER,S,2024-08-02,Pirajuí,SÃO PAULO,0.1
BRACELL SP,0644,SANTA FRANCISCA - GLEBA B,017-01,2025-06-01,BALDEIO FORWARDER,S,2025-05-28,Piratininga,SÃO PAULO,2.56
BRACELL SP,0564,BARRA MANSA,001-01,2025-05-05,BALDEIO FORWARDER,S,2025-05-03,Bofete,SÃO PAULO,10.81
BRACELL BA LESTE,8252,BICA,001-01,2025-01-30,BALDEIO FORWARDER,S,2025-01-25,Entre Rios,BAHIA,9.26
BRACELL SP,0475,IPÊ III - ITATINGA,007-01,2025-03-21,BALDEIO FORWARDER,S,2025-03-16,Itatinga,SÃO PAULO,2.79
BRACELL BA LESTE,8327,PARTILHA,003-01,2025-01-20,BALDEIO FORWARDER,S,2025-01-16,Pojuca,BAHIA,15.79
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,037-01,2024-08-03,BALDEIO FORWARDER,S,2024-07-30,Pirajuí,SÃO PAULO,0.1
BRACELL SP,0604,SÃO BENEDITO II – GUAIMBÊ,002-01,2025-05-19,BALDEIO FORWARDER,S,2025-05-16,Guaimbê,SÃO PAULO,25.71
BRACELL BA OESTE,8115,PATIOBA,015-01,2025-05-20,BALDEIO FORWARDER,S,2025-05-15,Alagoinhas,BAHIA,24.07
BRACELL BA LESTE,8211,PAZ E BEM,002-01,2025-01-20,BALDEIO FORWARDER,S,2025-01-20,Araças,BAHIA,7.36
BRACELL SP,0359,SÃO JOSÉ IV - GLEBA II,006-01,2025-03-04,BALDEIO FORWARDER,S,2025-02-28,Avaí,SÃO PAULO,10.61
BRACELL BA LESTE,8211,PAZ E BEM,008-01,2025-01-20,BALDEIO FORWARDER,S,2025-01-15,Araças,BAHIA,7.36
BRACELL SP,0359,SÃO JOSÉ IV - GLEBA II,007-01,2025-03-04,BALDEIO FORWARDER,S,2025-03-01,Avaí,SÃO PAULO,10.61
BRACELL BA LESTE,8211,PAZ E BEM,009-01,2025-01-20,BALDEIO FORWARDER,S,2025-01-15,Araças,BAHIA,7.36
BRACELL SP,0351,SANTA MARIANA II,006-01,2025-01-23,BALDEIO FORWARDER,S,2025-01-20,Marília,SÃO PAULO,11.71
BRACELL BA OESTE,8115,PATIOBA,022-01,2025-05-18,BALDEIO FORWARDER,S,2025-05-14,Alagoinhas,BAHIA,24.07
BRACELL SP,1127,GOMES,001-01,2025-04-22,BALDEIO FORWARDER,S,2025-03-23,Capão Bonito,SÃO PAULO,24.47
BRACELL BA OESTE,8115,PATIOBA,005-01,2025-05-26,BALDEIO FORWARDER,S,2025-05-20,Alagoinhas,BAHIA,24.07
BRACELL SP,1127,GOMES,004-01,2025-04-22,BALDEIO FORWARDER,S,2025-03-16,Capão Bonito,SÃO PAULO,24.47
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,013-01,2024-08-01,BALDEIO FORWARDER,S,2024-07-29,Pirajuí,SÃO PAULO,0.1
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,016-01,2024-08-01,BALDEIO FORWARDER,S,2024-07-28,Pirajuí,SÃO PAULO,0.1
BRACELL BA LESTE,8371,SÃO JORGE,009-01,2025-02-19,BALDEIO FORWARDER,S,2025-02-17,Paulistânia,SÃO PAULO,2.21
BRACELL PR,1130,MASCHIETTO,020-01,,BALDEIO FORWARDER,N,,Sengés,PARANÁ,0.46
BRACELL BA OESTE,8115,PATIOBA,050-01,2025-06-11,BALDEIO FORWARDER,S,2025-05-21,Alagoinhas,BAHIA,24.07
BRACELL BA LESTE,8355,RIBON,011-01,2025-02-18,BALDEIO FORWARDER,S,2025-02-12,Araças,BAHIA,1.32
BRACELL SP,0604,SÃO BENEDITO II – GUAIMBÊ,005-01,2025-05-19,BALDEIO FORWARDER,S,2025-05-17,Guaimbê,SÃO PAULO,25.71
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,027-01,2024-07-30,BALDEIO FORWARDER,S,2024-07-27,Pirajuí,SÃO PAULO,0.1
BRACELL BA LESTE,8371,SÃO JORGE,018-01,2025-02-21,BALDEIO FORWARDER,S,2025-02-20,Paulistânia,SÃO PAULO,2.21
BRACELL SP,0594,SANTA LUCIA III,001-01,2025-05-02,BALDEIO FORWARDER,S,2025-05-01,Guareí,SÃO PAULO,1.64
BRACELL BA OESTE,8115,PATIOBA,023-01,2025-05-20,BALDEIO FORWARDER,S,2025-05-15,Alagoinhas,BAHIA,24.07
BRACELL GO,1086,QUEIXADA,008-01,2025-04-29,BALDEIO FORWARDER,S,2025-04-25,Itarumã,GOIÁS,0.94
BRACELL BA OESTE,8115,PATIOBA,043-01,2025-05-28,BALDEIO FORWARDER,S,2025-05-24,Alagoinhas,BAHIA,24.07
BRACELL SP,0584,SONHO MEU,011-01,2025-05-24,BALDEIO FORWARDER,S,2025-05-20,Getulina,SÃO PAULO,13.09
BRACELL SP,0584,SONHO MEU,005-01,2025-05-24,BALDEIO FORWARDER,S,2025-05-21,Getulina,SÃO PAULO,13.09
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,010-01,2024-08-03,BALDEIO FORWARDER,S,2024-08-01,Pirajuí,SÃO PAULO,0.1
BRACELL BA OESTE,8115,PATIOBA,047-01,2025-06-02,BALDEIO FORWARDER,S,2025-05-28,Alagoinhas,BAHIA,24.07
BRACELL SP,0350,ÁGUA DA ONÇA,003-01,2025-06-08,BALDEIO FORWARDER,S,2025-06-07,Agudos,SÃO PAULO,0.68
BRACELL SP,0350,ÁGUA DA ONÇA,001-01,2025-06-08,BALDEIO FORWARDER,S,2025-06-05,Agudos,SÃO PAULO,0.68
BRACELL BA LESTE,8252,BICA,016-01,2025-01-31,BALDEIO FORWARDER,S,2025-01-26,Entre Rios,BAHIA,9.26
BRACELL BA LESTE,8371,SÃO JORGE,019-01,2025-03-11,BALDEIO FORWARDER,S,2025-02-20,Paulistânia,SÃO PAULO,2.21
BRACELL BA LESTE,8252,BICA,013-01,2025-01-30,BALDEIO FORWARDER,S,2025-01-26,Entre Rios,BAHIA,9.26
BRACELL BA LESTE,8252,BICA,019-01,2025-01-31,BALDEIO FORWARDER,S,2025-01-27,Entre Rios,BAHIA,9.26
BRACELL SP,0177,SÃO PEDRO,012-01,,BALDEIO FORWARDER,N,2024-12-20,Entre Rios,BAHIA,1.92
BRACELL BA LESTE,8371,SÃO JORGE,006-01,2025-02-19,BALDEIO FORWARDER,S,2025-02-17,Paulistânia,SÃO PAULO,2.21
BRACELL BA LESTE,8252,BICA,020-01,2025-01-31,BALDEIO FORWARDER,S,2025-01-27,Entre Rios,BAHIA,9.26
BRACELL SP,0308,ÁGUA BRANCA II,038-01,,BALDEIO FORWARDER,N,,Pirajuí,SÃO PAULO,12.15
BRACELL SP,0057,CABREÚVA,041-01,,BALDEIO FORWARDER,N,2025-06-14,Agudos,SÃO PAULO,38.16
BRACELL SP,0177,SÃO PEDRO,026-01,,BALDEIO FORWARDER,N,2024-12-20,Entre Rios,BAHIA,1.92
BRACELL SP,0057,CABREÚVA,017-01,,BALDEIO FORWARDER,N,,Agudos,SÃO PAULO,38.16
BRACELL SP,0584,SONHO MEU,009-01,2025-05-25,BALDEIO FORWARDER,S,2025-05-24,Getulina,SÃO PAULO,13.09
BRACELL SP,0057,CABREÚVA,020-01,,BALDEIO FORWARDER,N,,Agudos,SÃO PAULO,38.16
BRACELL SP,0057,CABREÚVA,003-01,2025-06-11,BALDEIO FORWARDER,S,2025-06-07,Agudos,SÃO PAULO,38.16
BRACELL SP,0584,SONHO MEU,008-01,2025-05-20,BALDEIO FORWARDER,S,2025-05-19,Getulina,SÃO PAULO,13.09
BRACELL BA OESTE,8115,PATIOBA,040-01,2025-06-02,BALDEIO FORWARDER,S,2025-05-25,Alagoinhas,BAHIA,24.07
BRACELL SP,0564,BARRA MANSA,002-01,2025-05-01,BALDEIO FORWARDER,S,2025-04-28,Bofete,SÃO PAULO,10.81
BRACELL SP,0308,ÁGUA BRANCA II,039-01,,BALDEIO FORWARDER,N,,Pirajuí,SÃO PAULO,12.15
BRACELL SP,0309,BOA ESPERANÇA V,016-01,2025-04-29,BALDEIO FORWARDER,S,2025-04-17,Marília,SÃO PAULO,34.5
BRACELL MG,5019,SAN NELO,017-01,,BALDEIO FORWARDER,N,2025-06-01,Sacramento,MINAS GERAIS,18.76
BRACELL SP,0320,BOA SORTE III,303-01,,BALDEIO FORWARDER,N,,Pirajuí,SÃO PAULO,4.71
BRACELL SP,0515,SÃO SEBASTIÃO DO BELMONT,313-01,,BALDEIO FORWARDER,N,,Presidente Alves,SÃO PAULO,10.96
BRACELL SP,0320,BOA SORTE III,307-01,,BALDEIO FORWARDER,N,,Pirajuí,SÃO PAULO,4.71
BRACELL SP,0320,BOA SORTE III,001-01,,BALDEIO FORWARDER,N,,Pirajuí,SÃO PAULO,4.71
BRACELL SP,0320,BOA SORTE III,311-01,,BALDEIO FORWARDER,N,,Pirajuí,SÃO PAULO,4.71
BRACELL BA LESTE,8355,RIBON,003-02,2025-02-20,BALDEIO FORWARDER,S,2025-02-12,Araças,BAHIA,1.32
BRACELL SP,1125,GUMERCINDO,003-01,2025-04-22,BALDEIO FORWARDER,S,2025-04-06,Ribeirão Grande,SÃO PAULO,8.61
BRACELL SP,0594,SANTA LUCIA III,009-01,2025-05-07,BALDEIO FORWARDER,S,2025-05-02,Guareí,SÃO PAULO,1.64
BRACELL SP,0320,BOA SORTE III,013-01,,BALDEIO FORWARDER,N,,Pirajuí,SÃO PAULO,4.71
BRACELL SP,0594,SANTA LUCIA III,003-01,2025-05-05,BALDEIO FORWARDER,S,2025-05-01,Guareí,SÃO PAULO,1.64
BRACELL SP,0320,BOA SORTE III,002-01,,BALDEIO FORWARDER,N,,Pirajuí,SÃO PAULO,4.71
BRACELL BA OESTE,8011,ARATICUM,037-01,,BALDEIO FORWARDER,N,,Alagoinhas,BAHIA,55.43
BRACELL SP,0451,DONA MINDA,007-01,2025-06-08,BALDEIO FORWARDER,S,2025-06-04,Piratininga,SÃO PAULO,9.61
BRACELL PR,1119,RODEIO,001-01,2025-04-09,BALDEIO FORWARDER,S,2024-12-18,Tomazina,PARANÁ,0.92
BRACELL GO,1086,QUEIXADA,001-01,2025-05-19,BALDEIO FORWARDER,S,2025-05-02,Itarumã,GOIÁS,0.94
BRACELL SP,0057,CABREÚVA,010-01,2025-06-14,BALDEIO FORWARDER,S,2025-06-07,Agudos,SÃO PAULO,38.16
BRACELL BA OESTE,8115,PATIOBA,019-01,2025-05-18,BALDEIO FORWARDER,S,2025-05-14,Alagoinhas,BAHIA,24.07
BRACELL SP,2010,GUATILU,302-01,2025-05-11,BALDEIO FORWARDER,S,2025-05-11,Guaimbê,SÃO PAULO,1.05
BRACELL SP,0385,RANCHARIA,020-01,2025-05-02,BALDEIO FORWARDER,S,2025-04-25,Alvinlândia,SÃO PAULO,4.59
BRACELL BA OESTE,8115,PATIOBA,038-01,2025-05-29,BALDEIO FORWARDER,S,2025-05-25,Alagoinhas,BAHIA,24.07
BRACELL SP,0320,BOA SORTE III,310-01,,BALDEIO FORWARDER,N,,Pirajuí,SÃO PAULO,4.71
BRACELL SP,0515,SÃO SEBASTIÃO DO BELMONT,004-01,,BALDEIO FORWARDER,N,2025-06-14,Presidente Alves,SÃO PAULO,10.96
